ticker,ritter_ticker,name,first_trade,yf_first_trade,year,offer_price,adr,ritter_shares,edgar_shares,yf_shares,est_edgar,est_yf,est_ritter,mcap_listing_b,mcap_src,mcap_conf,match_method,bucket,reason,tier,spac_review
FTCI,FTCI,FTC Solar Inc,2021-04-28,2021-04-28,2021.0,13.0,1.0,,84301596.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
VACC,VACC,Vaccitech plc,2021-04-30,nan,2021.0,17.0,2.0,34064345.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
TALS,TALS,Talaris Therapeutics Inc,2021-05-07,nan,2021.0,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
OTLY,OTLY,Oatly Group AB,2021-05-20,2021-05-20,2021.0,17.0,2.0,591835216.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
OMIC,OMIC,Singular Genomics Systems Inc,2021-05-27,nan,2021.0,22.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ZME,ZME,Zhangmen Education Inc,2021-06-08,nan,2021.0,11.5,2.0,1419033360.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
CNVY,CNVY,Convey Holding Parent Inc,2021-06-16,nan,2021.0,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
WKME,WKME,WalkMe Ltd,2021-06-16,nan,2021.0,31.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ISPC,ISPC,iSpecimen Inc,2021-06-17,2021-06-17,2021.0,8.0,1.0,,6922628.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
LYEL,LYEL,Lyell Immunopharma Inc,2021-06-17,2021-06-17,2021.0,17.0,1.0,,239398206.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
VERV,VERV,Verve Therapeutics Inc,2021-06-17,nan,2021.0,19.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
AMAM,AMAM,Ambrx Biopharma Inc,2021-06-18,nan,2021.0,18.0,2.0,263686190.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
DNAY,DNAY,Codex DNA Inc,2021-06-18,nan,2021.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
CYT,CYT,Cyteir Therapeutics Inc,2021-06-18,nan,2021.0,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
BHG,BHG,Bright Health Group Inc,2021-06-24,nan,2021.0,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
MIRO,MIRO,Miromatrix Medical Inc,2021-06-24,nan,2021.0,9.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ELEV,ELEV,Elevation Oncology Inc,2021-06-25,nan,2021.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
GRPH,GRPH,Graphite Bio Inc,2021-06-25,nan,2021.0,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
MF,MF,Missfresh Ltd,2021-06-25,nan,2021.0,13.0,2.0,706354477.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
MCW,MCW,Mister Car Wash Inc,2021-06-25,2026-05-18,2021.0,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,ticker reused by another company (yfinance first trade 2026-05-18 != IPO 2021-06-25),,False
AVTE,AVTE,Aerovate Therapeutics Inc,2021-06-30,nan,2021.0,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
DIDI,DIDI,Didi Global Inc,2021-06-30,nan,2021.0,14.0,2.0,1205810369.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
IAS,IAS,Integral Ad Science Holding Co,2021-06-30,2025-12-22,2021.0,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,ticker reused by another company (yfinance first trade 2025-12-22 != IPO 2021-06-30),,False
PBBK,PBBK,"PB Bankshares, Inc.",2021-07-15,nan,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
BLFY,BLFY,Blue Foundry Bancorp,2021-07-16,nan,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
IMGO,IMGO,Imago BioSciences Inc,2021-07-16,nan,2021.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
HCWB,HCWB,HCW Biologics Inc,2021-07-20,2021-07-20,2021.0,8.0,1.0,,35723996.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
PYCR,PYCR,Paycor HCM Inc,2021-07-21,nan,2021.0,23.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
TCBC,TCBC,"TC Bancshares, Inc.",2021-07-21,nan,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
BASE,BASE,Couchbase Inc,2021-07-22,nan,2021.0,24.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
INST,INST,"Instructure Holdings, Inc",2021-07-22,nan,2021.0,20.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
OB,OB,Outbrain Inc,2021-07-23,nan,2021.0,20.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
MLNK,MLNK,MeridianLink Inc,2021-07-28,nan,2021.0,26.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
SNPO,SNPO,Snap One Holdings Corp,2021-07-28,nan,2021.0,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ICVX,ICVX,Icosavax Inc,2021-07-29,nan,2021.0,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
RLYB,RLYB,Rallybio Corp,2021-07-29,2021-07-29,2021.0,13.0,1.0,,32129970.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
COOK,COOK,Traeger Inc,2021-07-29,2021-07-29,2021.0,18.0,1.0,,117547916.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
OMGA,OMGA,Omega Therapeutics Inc,2021-07-30,nan,2021.0,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ADGI,ADGI,Adagio Therapeutics Inc,2021-08-06,nan,2021.0,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ELYM,ELYM,Eliem Therapeutics Inc,2021-08-10,nan,2021.0,12.5,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
SSBK,SSBK,"Southern States Bancshares, In",2021-08-12,nan,2021.0,19.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
DICE,DICE,DICE Therapeutics Inc,2021-09-15,nan,2021.0,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
TWKS,TWKS,"Thoughtworks Holding, Inc",2021-09-15,nan,2021.0,21.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
AKA,AKA,A.K.A. Brands Holding Corp,2021-09-22,2021-09-22,2021.0,11.0,1.0,,128647836.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ESMT,ESMT,EngageSmart Inc,2021-09-23,nan,2021.0,26.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
SOVO,SOVO,Sovos Brands Inc,2021-09-23,nan,2021.0,12.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
STER,STER,Sterling Check Corp,2021-09-23,nan,2021.0,23.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
THRN,THRN,Thorne Healthtech Inc,2021-09-23,nan,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
HLTH,HLTH,Cue Health Inc,2021-09-24,nan,2021.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
EXAI,EXAI,Exscientia PLC,2021-10-01,nan,2021.0,22.0,2.0,118310127.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
TDCX,TDCX,TDCX Inc,2021-10-01,nan,2021.0,18.0,2.0,142858957.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
THRX,THRX,Theseus Pharmaceuticals Inc,2021-10-07,nan,2021.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ISO,ISO,IsoPlexis Corp,2021-10-08,nan,2021.0,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
AVDX,AVDX,AvidXchange Holdings Inc,2021-10-13,nan,2021.0,25.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
INKT,INKT,MiNK Therapeutics Inc,2021-10-15,2021-10-15,2021.0,12.0,1.0,,33504350.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
FNA,FNA,Paragon 28 Inc,2021-10-15,nan,2021.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
VTYX,VTYX,Ventyx Biosciences Inc,2021-10-21,nan,2021.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
UTRS,UTRS,Minerva Surgical Inc,2021-10-22,2021-10-22,2021.0,12.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
XLO,XLO,Xilio Therapeutics Inc,2021-10-22,2021-10-22,2021.0,16.0,1.0,,27468948.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
HRT,HRT,Hireright Holdings Corp,2021-10-29,nan,2021.0,19.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
SONX,SONX,Sonendo Inc,2021-10-29,2021-10-29,2021.0,12.0,1.0,,26334216.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
LIAN,LIAN,LianBio,2021-11-01,nan,2021.0,16.0,2.0,105257014.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
CIAN,CIAN,Cian Plc,2021-11-05,nan,2021.0,16.0,2.0,69042400.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
PIK,PIK,Kidpik Corp,2021-11-11,nan,2021.0,8.5,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
LVLU,LVLU,Lulu's Fashion Lounge Holdings,2021-11-11,2021-11-11,2021.0,16.0,1.0,,38421124.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
WBEV,WBEV,"Winc, Inc.",2021-11-11,nan,2021.0,13.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
USER,USER,"UserTesting, Inc.",2021-11-17,nan,2021.0,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
VINE,VINE,Fresh Vine Wine Inc,2021-12-14,nan,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
AOGOU,AOGOU,Arogo Capital Acq,2021-12-27,2021-12-27,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
WTMAU,WTMAU,Welsbach Technology Metals Acq,2021-12-28,nan,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
GMFIU,GMFIU,Aetherium Acq,2021-12-30,nan,2021.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
CINC,CINC,CinCor Pharma Inc,2022-01-07,nan,2022.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
VIGL,VIGL,Vigil Neuroscience Inc,2022-01-07,nan,2022.0,14.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
CFSB,CFSB,"CFSB Bancorp, Inc. /MA/",2022-01-13,nan,2022.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
MHUA,MHUA,Meihua International Medical T,2022-02-16,nan,2022.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
BWV,BWV,Blue Water Vaccines Inc,2022-02-18,nan,2022.0,9.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
HLVX,HLVX,HilleVax Inc,2022-04-29,nan,2022.0,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
THRD,THRD,Third Harmonic Bio Inc,2022-09-15,nan,2022.0,17.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
HSPOU,HSPO,Horizon Space Acquisition I,2022-12-22,nan,2022.0,10.0,1.0,,,,,,,,unresolved,none,name+date(1.00),drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
QSG,QSG,QuantaSing Group Ltd,2023-01-25,nan,2023.0,12.5,2.0,165236269.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
AIXI,AIXI,Xiao-I Corp,2023-03-09,2023-03-09,2023.0,6.8,2.0,24015592.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
SYT,SYT,"SYLA Technologies Co., Ltd.",2023-03-31,nan,2023.0,8.0,2.0,25823900.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
TRNR,TRNR,Interactive Strength (Forme),2023-04-28,2023-04-28,2023.0,8.0,1.0,,14313185.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
SLRN,SLRN,"Acelyrin, Inc.",2023-05-05,nan,2023.0,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
TSBX,TSBX,Turnstone Biologics Corp.,2023-07-21,nan,2023.0,12.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
HRYU,HRYU,"Hanryu Holdings, Inc.",2023-08-01,nan,2023.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
RYZB,RYZB,"RayzeBio, Inc.",2023-09-15,nan,2023.0,18.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
AIRE,AIRE,reAlpha Tech Corp.,2023-10-23,2023-10-23,2023.0,23.01,1.0,,44122091.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
CRGX,CRGX,"CARGO Therapeutics, Inc.",2023-11-10,nan,2023.0,15.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
JVSAU,JVSAU,JVSPAC Acquisition,2024-01-19,nan,2024.0,10.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ZK,ZK,ZEEKR Intelligent Technology,2024-05-10,nan,2024.0,21.0,2.0,2021000000.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
ALMS,ALMS,ALUMIS INC.,2024-06-28,nan,2024.0,16.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
NIPG,NIPG,NIP Group Inc.,2024-07-26,2024-07-26,2024.0,9.0,2.0,26959527.0,113396571.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
TDTH,TDTH,Trident Digital Tech Holdings,2024-09-10,nan,2024.0,5.0,2.0,503764286.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
XCH,XCH,XCHG Ltd,2024-09-10,nan,2024.0,6.2,2.0,2242905946.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
FLX,FLX,BingEx Ltd,2024-10-04,nan,2024.0,16.5,2.0,217059729.0,213389729.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
SAG,SAG,SAG Holdings Ltd,2024-10-23,nan,2024.0,8.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
IZTC,IZTC,Invizyne Technologies Inc,2024-11-13,nan,2024.0,8.0,1.0,,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
WYHG,WYHG,Wing Yip Food Holdings Group L,2024-11-26,2024-11-26,2024.0,4.0,2.0,50023428.0,50023428.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
NAMI,NAMI,Jinxin Technology Holding Co,2024-12-06,nan,2024.0,4.0,2.0,1131490747.0,1152740747.0,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
CHA,CHA,Chagee Holdings Ltd.,2025-04-17,nan,2025.0,28.0,2.0,183549892.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
YB,YB,Yuanbao Inc.,2025-04-30,nan,2025.0,15.0,2.0,270481206.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
YMT,YMT,Yimutian Inc.,2025-08-19,2025-08-19,2025.0,4.1,2.0,114377071.0,,,,,,,unresolved,none,ticker+date,drop,at-listing shares unresolved (EDGAR/yfinance/Ritter all missing),,False
BABA,BABA,Alibaba Group Holding Ltd,2014-09-19,2014-09-19,2014.0,68.0,2.0,2464393304.0,,2500000000.0,,170.0,,170.0,single:yf,low,ticker+date,headline,,T4,False
META,FB,Facebook Inc,2012-05-17,2012-05-18,2012.0,38.0,1.0,2138085037.0,,2706319872.0,,102.840155136,81.247231406,92.043693271,auto:ritter+yf,high,ticker+date,headline,,T4,False
UBER,UBER,Uber Technologies Inc,2019-05-10,2019-05-10,2019.0,45.0,1.0,,1695552739.0,1676960000.0,76.299873255,75.4632,,75.8815366275,auto:edgar+yf,high,ticker+date,headline,,T4,False
ARM,ARM,ARM Holdings PLC,2023-09-14,2023-09-14,2023.0,51.0,2.0,1026054856.0,1025234000.0,1412440064.0,,72.034443264,,72.034443264,single:yf,low,ticker+date,headline,,T4,False
RIVN,RIVN,Rivian Automotive Inc,2021-11-10,2021-11-10,2021.0,78.0,1.0,868277142.0,102000000.0,883400000.0,7.956,68.9052,67.725617076,68.315408538,auto:ritter+yf,high,ticker+date,headline,,T4,False
CPNG,CPNG,Coupang Inc,2021-03-11,2021-03-11,2021.0,35.0,1.0,1715140797.0,,1800000000.0,,63.0,60.029927895,61.5149639475,auto:ritter+yf,high,ticker+date,headline,,T4,False
VG,VG,"Venture Global, Inc",2025-01-24,nan,2025.0,25.0,1.0,2419541852.0,,,,,60.4885463,60.4885463,ritter-anchor,med,ticker+date,headline,,T4,False
GM,GM,General Motors Co,2010-11-18,2010-11-18,2010.0,33.0,1.0,,1500136998.0,1554810000.0,49.504520934,51.30873,,50.406625467,auto:edgar+yf,high,ticker+date,headline,,T4,False
KVUE,KVUE,Kenvue Inc.,2023-05-04,2023-05-04,2023.0,22.0,1.0,,1914894444.0,1895549952.0,42.127677768,41.702098944,,41.914888356,auto:edgar+yf,high,ticker+date,headline,,T4,False
NU,NU,Nu Holdings Ltd,2021-12-09,2021-12-09,2021.0,9.0,1.0,4608684459.0,,4608679936.0,,41.478119424,41.478160131,41.478139777500004,auto:ritter+yf,high,ticker+date,headline,,T4,False
ABNB,ABNB,Airbnb Inc,2020-12-10,2020-12-10,2020.0,68.0,1.0,597448251.0,,597448000.0,,40.626464,40.626481068,40.626472534,auto:ritter+yf,high,ticker+date,headline,,T4,False
RKT,RKT,Rocket Companies Inc,2020-08-06,2020-08-06,2020.0,18.0,1.0,1983652048.0,,1983650048.0,,35.705700864,35.705736864,35.705718864000005,auto:ritter+yf,high,ticker+date,headline,,T4,False
DASH,DASH,DoorDash Inc,2020-12-09,2020-12-09,2020.0,102.0,1.0,317656521.0,,378000000.0,,38.556,32.400965142,35.478482571,auto:ritter+yf,high,ticker+date,headline,,T4,False
HOOD,HOOD,Robinhood Markets Inc,2021-07-29,2021-07-29,2021.0,38.0,1.0,,,896046016.0,,34.049748608,,34.049748608,single:yf,low,ticker+date,headline,,T4,False
SNOW,SNOW,Snowflake Inc,2020-09-16,2020-09-16,2020.0,120.0,1.0,276694828.0,288700000.0,276695008.0,34.644,33.20340096,33.20337936,33.20340096,auto:edgar+ritter+yf,high,ticker+date,headline,,T4,False
LU,LU,Lufax Hldg Ltd,2020-10-30,2020-10-30,2020.0,13.5,2.0,1219072996.0,1231150560.0,2439360000.0,,32.93136,,32.93136,single:yf,low,ticker+date,headline,,T4,False
